Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,14392,15673,4469,5012,143,0,18,19,0,294,20230928082604,0,0,0
,14395,15676,4470,5013,144,0,18,19,0,294,20230928082604,0,0,0
,14398,15676,4471,5014,145,0,18,19,0,294,20230928082604,0,0,0
,14401,15684,4472,5015,146,0,18,19,0,294,20230928082604,0,0,0
,14404,15684,4473,5016,147,0,18,19,0,294,20230928082604,0,0,0
,14407,15684,4474,5017,148,0,18,19,0,294,20230928082604,0,0,0
,14410,15684,4475,5018,149,0,18,19,0,294,20230928082604,0,0,0
,14413,15692,4476,5019,150,0,18,19,0,294,20230928082604,0,0,0
,14416,15692,4477,5020,151,0,18,19,0,294,20230928082604,0,0,0
,14419,15692,4478,5021,152,0,18,19,0,294,20230928082604,0,0,0
,14422,15692,4479,5022,153,0,18,19,0,294,20230928082604,0,0,0
,14425,15695,4480,5023,154,0,18,19,0,294,20230928082604,0,0,0
,14428,15703,4481,5024,155,0,18,19,0,294,20230928082604,0,0,0
,14431,15711,4482,5025,156,0,18,19,0,294,20230928082604,0,0,0
,14434,15711,4483,5026,157,0,18,19,0,294,20230928082604,0,0,0
,14437,15711,4484,5027,158,0,18,19,0,294,20230928082604,0,0,0
,14440,15711,4485,5028,159,0,18,19,0,294,20230928082604,0,0,0
,14443,15711,4486,5029,160,0,18,19,0,294,20230928082604,0,0,0
,14446,15711,4487,5030,161,0,18,19,0,294,20230928082604,0,0,0
,14449,15711,4488,5031,162,0,18,19,0,294,20230928082604,0,0,0
,14452,15711,4489,5032,163,0,18,19,0,294,20230928082604,0,0,0
,14455,15711,4490,5033,164,0,18,19,0,294,20230928082604,0,0,0
,14458,15719,4491,5034,165,0,18,19,0,294,20230928082604,0,0,0
,14461,15722,4492,5035,166,0,18,19,0,294,20230928082604,0,0,0
,14464,15722,4493,5036,167,0,18,19,0,294,20230928082604,0,0,0
,14467,15722,4494,5037,168,0,18,19,0,294,20230928082604,0,0,0
,14470,15730,4495,5038,169,0,18,19,0,294,20230928082604,0,0,0
,14473,15738,4496,5039,170,0,18,19,0,294,20230928082604,0,0,0
,14476,15738,4497,5040,171,0,18,19,0,294,20230928082604,0,0,0
,14479,15738,4498,5041,172,0,18,19,0,294,20230928082604,0,0,0
,14482,15746,4499,5042,173,0,18,19,0,294,20230928082604,0,0,0
,14485,15746,4500,5043,174,0,18,19,0,294,20230928082604,0,0,0
,14488,15748,4501,5044,175,0,18,19,0,294,20230928082604,0,0,0
,14491,15748,4502,5045,176,0,18,19,0,294,20230928082604,0,0,0
,14494,15748,4503,5046,177,0,18,19,0,294,20230928082604,0,0,0
,14497,15756,4504,5047,178,0,18,19,0,294,20230928082604,0,0,0
,14500,15756,4505,5048,179,0,18,19,0,294,20230928082604,0,0,0
,14503,15756,4506,5049,180,0,18,19,0,294,20230928082604,0,0,0
,14506,15756,4507,5050,181,0,18,19,0,294,20230928082604,0,0,0
,14509,15759,4508,5051,182,0,18,19,0,294,20230928082604,0,0,0
,14512,15767,4509,5052,183,0,18,19,0,294,20230928082604,0,0,0
,14515,15770,4510,5053,184,0,18,19,0,294,20230928082604,0,0,0
,14518,15770,4511,5054,185,0,18,19,0,294,20230928082604,0,0,0
,14521,15770,4512,5055,186,0,18,19,0,294,20230928082604,0,0,0
,14524,15778,4513,5056,187,0,18,19,0,294,20230928082604,0,0,0
,14527,15786,4514,5057,188,0,18,19,0,294,20230928082604,0,0,0
,14530,15789,4515,5058,189,0,18,19,0,294,20230928082604,0,0,0
,14533,15797,4516,5059,190,0,18,19,0,294,20230928082604,0,0,0
,14536,15797,4517,5060,191,0,18,19,0,294,20230928082604,0,0,0
,14539,15797,4518,5061,192,0,18,19,0,294,20230928082604,0,0,0
,14540,15798,4519,5062,193,0,18,19,0,294,20230928082604,0,0,0
BB,14541,15798,4519,5063,194,0,18,20,0,294,20230928082604,0,0,0
BB,14543,15812,4519,5064,194,0,18,20,0,294,20230928082604,0,0,0
BB,14545,15826,4519,5065,194,0,18,20,0,294,20230928082604,0,0,0
BB,14547,15840,4519,5066,194,0,18,20,0,294,20230928082604,0,0,0
BB,14549,15854,4519,5067,194,0,18,20,0,294,20230928082604,0,0,0
BB,14551,15868,4519,5068,194,0,18,20,0,294,20230928082604,0,0,0
BB,14553,15882,4519,5069,194,0,18,20,0,294,20230928082604,0,0,0
BB,14555,15896,4519,5070,194,0,18,20,0,294,20230928082604,0,0,0
BB,14557,15910,4519,5071,194,0,18,20,0,294,20230928082604,0,0,0
BB,14559,15924,4519,5072,194,0,18,20,0,294,20230928082604,0,0,0
BB,14561,15938,4519,5073,194,0,18,20,0,294,20230928082604,0,0,0
BB,14563,15952,4519,5074,194,0,18,20,0,294,20230928082604,0,0,0
BB,14565,15966,4519,5075,194,0,18,20,0,294,20230928082604,0,0,0
BB,14567,15980,4519,5076,194,0,18,20,0,294,20230928082604,0,0,0
BB,14569,15994,4519,5077,194,0,18,20,0,294,20230928082604,0,0,0
BB,14571,16008,4519,5078,194,0,18,20,0,294,20230928082604,0,0,0
BB,14573,16022,4519,5079,194,0,18,20,0,294,20230928082604,0,0,0
BB,14575,16036,4519,5080,194,0,18,20,0,294,20230928082604,0,0,0
BB,14577,16050,4519,5081,194,0,18,20,0,294,20230928082604,0,0,0
BB,14579,16064,4519,5082,194,0,18,20,0,294,20230928082604,0,0,0
BB,14581,16078,4519,5083,194,0,18,20,0,294,20230928082604,0,0,0
,14583,16092,4520,5084,0,0,18,20,0,294,20230928082604,0,0,0
,14586,16092,4521,5085,1,0,18,20,0,294,20230928082604,0,0,0
,14589,16092,4522,5086,2,0,18,20,0,294,20230928082604,0,0,0
,14592,16092,4523,5087,3,0,18,20,0,294,20230928082604,0,0,0
,14595,16092,4524,5088,4,0,18,20,0,294,20230928082604,0,0,0
,14598,16092,4525,5089,5,0,18,20,0,294,20230928082604,0,0,0
,14601,16092,4526,5090,6,0,18,20,0,294,20230928082604,0,0,0
,14604,16092,4527,5091,7,0,18,20,0,294,20230928082604,0,0,0
,14607,16095,4528,5092,8,0,18,20,0,294,20230928082604,0,0,0
,14610,16095,4529,5093,9,0,18,20,0,294,20230928082604,0,0,0
,14613,16098,4530,5094,10,0,18,20,0,294,20230928082604,0,0,0
,14616,16106,4531,5095,11,0,18,20,0,294,20230928082604,0,0,0
,14619,16106,4532,5096,12,0,18,20,0,294,20230928082604,0,0,0
,14622,16106,4533,5097,13,0,18,20,0,294,20230928082604,0,0,0
,14625,16114,4534,5098,14,0,18,20,0,294,20230928082604,0,0,0
,14628,16117,4535,5099,15,0,18,20,0,294,20230928082604,0,0,0
,14631,16117,4536,5100,16,0,18,20,0,294,20230928082604,0,0,0
,14634,16117,4537,5101,17,0,18,20,0,294,20230928082604,0,0,0
,14637,16120,4538,5102,18,0,18,20,0,294,20230928082604,0,0,0
,14640,16123,4539,5103,19,0,18,20,0,294,20230928082604,0,0,0
,14643,16126,4540,5104,20,0,18,20,0,294,20230928082604,0,0,0
,14646,16129,4541,5105,21,0,18,20,0,294,20230928082604,0,0,0
,14649,16129,4542,5106,22,0,18,20,0,294,20230928082604,0,0,0
,14652,16129,4543,5107,23,0,18,20,0,294,20230928082604,0,0,0
,14655,16129,4544,5108,24,0,18,20,0,294,20230928082604,0,0,0
,14658,16129,4545,5109,25,0,18,20,0,294,20230928082604,0,0,0
,14661,16129,4546,5110,26,0,18,20,0,294,20230928082604,0,0,0
,14664,16132,4547,5111,27,0,18,20,0,294,20230928082604,0,0,0
,14667,16132,4548,5112,28,0,18,20,0,294,20230928082604,0,0,0
,14670,16132,4549,5113,29,0,18,20,0,294,20230928082604,0,0,0
,14673,16132,4550,5114,30,0,18,20,0,294,20230928082604,0,0,0
,14676,16132,4551,5115,31,0,18,20,0,294,20230928082604,0,0,0
,14679,16132,4552,5116,32,0,18,20,0,294,20230928082604,0,0,0
,14682,16132,4553,5117,33,0,18,20,0,294,20230928082604,0,0,0
,14685,16132,4554,5118,34,0,18,20,0,294,20230928082604,0,0,0
,14688,16132,4555,5119,35,0,18,20,0,294,20230928082604,0,0,0
,14691,16135,4556,5120,36,0,18,20,0,294,20230928082604,0,0,0
,14694,16138,4557,5121,37,0,18,20,0,294,20230928082604,0,0,0
,14697,16141,4558,5122,38,0,18,20,0,294,20230928082604,0,0,0
,14700,16144,4559,5123,39,0,18,20,0,294,20230928082604,0,0,0
,14703,16144,4560,5124,40,0,18,20,0,294,20230928082604,0,0,0
,14706,16144,4561,5125,41,0,18,20,0,294,20230928082604,0,0,0
,14709,16152,4562,5126,42,0,18,20,0,294,20230928082604,0,0,0
,14712,16155,4563,5127,43,0,18,20,0,294,20230928082604,0,0,0
,14715,16155,4564,5128,44,0,18,20,0,294,20230928082604,0,0,0
,14718,16155,4565,5129,45,0,18,20,0,294,20230928082604,0,0,0
,14721,16155,4566,5130,46,0,18,20,0,294,20230928082604,0,0,0
,14724,16155,4567,5131,47,0,18,20,0,294,20230928082604,0,0,0
,14727,16158,4568,5132,48,0,18,20,0,294,20230928082604,0,0,0
,14730,16158,4569,5133,49,0,18,20,0,294,20230928082604,0,0,0
,14733,16158,4570,5134,50,0,18,20,0,294,20230928082604,0,0,0
,14736,16158,4571,5135,51,0,18,20,0,294,20230928082604,0,0,0
,14739,16158,4572,5136,52,0,18,20,0,294,20230928082604,0,0,0
,14742,16158,4573,5137,53,0,18,20,0,294,20230928082604,0,0,0
,14745,16158,4574,5138,54,0,18,20,0,294,20230928082604,0,0,0
,14748,16158,4575,5139,55,0,18,20,0,294,20230928082604,0,0,0
,14751,16161,4576,5140,56,0,18,20,0,294,20230928082604,0,0,0
,14754,16161,4577,5141,57,0,18,20,0,294,20230928082604,0,0,0
,14757,16164,4578,5142,58,0,18,20,0,294,20230928082604,0,0,0
,14760,16172,4579,5143,59,0,18,20,0,294,20230928082604,0,0,0
,14763,16172,4580,5144,60,0,18,20,0,294,20230928082604,0,0,0
,14766,16175,4581,5145,61,0,18,20,0,294,20230928082604,0,0,0
,14769,16178,4582,5146,62,0,18,20,0,294,20230928082604,0,0,0
,14772,16186,4583,5147,63,0,18,20,0,294,20230928082604,0,0,0
,14775,16186,4584,5148,64,0,18,20,0,294,20230928082604,0,0,0
,14778,16186,4585,5149,65,0,18,20,0,294,20230928082604,0,0,0
,14781,16186,4586,5150,66,0,18,20,0,294,20230928082604,0,0,0
,14784,16186,4587,5151,67,0,18,20,0,294,20230928082604,0,0,0
,14787,16189,4588,5152,68,0,18,20,0,294,20230928082604,0,0,0
,14790,16189,4589,5153,69,0,18,20,0,294,20230928082604,0,0,0
,14793,16189,4590,5154,70,0,18,20,0,294,20230928082604,0,0,0
,14796,16189,4591,5155,71,0,18,20,0,294,20230928082604,0,0,0
,14799,16192,4592,5156,72,0,18,20,0,294,20230928082604,0,0,0
,14802,16192,4593,5157,73,0,18,20,0,294,20230928082604,0,0,0
,14805,16200,4594,5158,74,0,18,20,0,294,20230928082604,0,0,0
,14808,16200,4595,5159,75,0,18,20,0,294,20230928082604,0,0,0
,14811,16200,4596,5160,76,0,18,20,0,294,20230928082604,0,0,0
,14814,16208,4597,5161,77,0,18,20,0,294,20230928082604,0,0,0
,14817,16211,4598,5162,78,0,18,20,0,294,20230928082604,0,0,0
,14820,16219,4599,5163,79,0,18,20,0,294,20230928082604,0,0,0
,14823,16219,4600,5164,80,0,18,20,0,294,20230928082604,0,0,0
,14826,16219,4601,5165,81,0,18,20,0,294,20230928082604,0,0,0
,14829,16222,4602,5166,82,0,18,20,0,294,20230928082604,0,0,0
,14832,16222,4603,5167,83,0,18,20,0,294,20230928082604,0,0,0
,14835,16222,4604,5168,84,0,18,20,0,294,20230928082604,0,0,0
,14838,16222,4605,5169,85,0,18,20,0,294,20230928082604,0,0,0
,14841,16222,4606,5170,86,0,18,20,0,294,20230928082604,0,0,0
,14844,16222,4607,5171,87,0,18,20,0,294,20230928082604,0,0,0
,14847,16222,4608,5172,88,0,18,20,0,294,20230928082604,0,0,0
,14850,16222,4609,5173,89,0,18,20,0,294,20230928082604,0,0,0
,14853,16230,4610,5174,90,0,18,20,0,294,20230928082604,0,0,0
,14856,16230,4611,5175,91,0,18,20,0,294,20230928082604,0,0,0
,14859,16230,4612,5176,92,0,18,20,0,294,20230928082604,0,0,0
,14862,16230,4613,5177,93,0,18,20,0,294,20230928082604,0,0,0
,14865,16230,4614,5178,94,0,18,20,0,294,20230928082604,0,0,0
,14868,16230,4615,5179,95,0,18,20,0,294,20230928082604,0,0,0
,14871,16230,4616,5180,96,0,18,20,0,294,20230928082604,0,0,0
,14874,16233,4617,5181,97,0,18,20,0,294,20230928082604,0,0,0
,14877,16233,4618,5182,98,0,18,20,0,294,20230928082604,0,0,0
,14880,16241,4619,5183,99,0,18,20,0,294,20230928082604,0,0,0
,14883,16241,4620,5184,100,0,18,20,0,294,20230928082604,0,0,0
,14886,16241,4621,5185,101,0,18,20,0,294,20230928082604,0,0,0
,14889,16249,4622,5186,102,0,18,20,0,294,20230928082604,0,0,0
,14892,16252,4623,5187,103,0,18,20,0,294,20230928082604,0,0,0
,14895,16252,4624,5188,104,0,18,20,0,294,20230928082604,0,0,0
,14898,16260,4625,5189,105,0,18,20,0,294,20230928082604,0,0,0
,14901,16268,4626,5190,106,0,18,20,0,294,20230928082604,0,0,0
,14904,16276,4627,5191,107,0,18,20,0,294,20230928082604,0,0,0
,14907,16279,4628,5192,108,0,18,20,0,294,20230928082604,0,0,0
,14910,16279,4629,5193,109,0,18,20,0,294,20230928082604,0,0,0
,14913,16279,4630,5194,110,0,18,20,0,294,20230928082604,0,0,0
,14916,16279,4631,5195,111,0,18,20,0,294,20230928082604,0,0,0
,14919,16279,4632,5196,112,0,18,20,0,294,20230928082604,0,0,0
,14922,16279,4633,5197,113,0,18,20,0,294,20230928082604,0,0,0
,14925,16279,4634,5198,114,0,18,20,0,294,20230928082604,0,0,0
,14928,16279,4635,5199,115,0,18,20,0,294,20230928082604,0,0,0
,14931,16279,4636,5200,116,0,18,20,0,294,20230928082604,0,0,0
,14934,16279,4637,5201,117,0,18,20,0,294,20230928082604,0,0,0
,14937,16287,4638,5202,118,0,18,20,0,294,20230928082604,0,0,0
,14940,16287,4639,5203,119,0,18,20,0,294,20230928082604,0,0,0
,14943,16287,4640,5204,120,0,18,20,0,294,20230928082604,0,0,0
,14946,16287,4641,5205,121,0,18,20,0,294,20230928082604,0,0,0
,14949,16289,4642,5206,122,0,18,20,0,294,20230928082604,0,0,0
,14952,16292,4643,5207,123,0,18,20,0,294,20230928082604,0,0,0
,14955,16292,4644,5208,124,0,18,20,0,294,20230928082604,0,0,0
,14958,16292,4645,5209,125,0,18,20,0,294,20230928082604,0,0,0
,14961,16292,4646,5210,126,0,18,20,0,294,20230928082604,0,0,0
,14964,16300,4647,5211,127,0,18,20,0,294,20230928082604,0,0,0
,14967,16308,4648,5212,128,0,18,20,0,294,20230928082604,0,0,0
,14970,16308,4649,5213,129,0,18,20,0,294,20230928082604,0,0,0
,14973,16308,4650,5214,130,0,18,20,0,294,20230928082604,0,0,0
,14976,16308,4651,5215,131,0,18,20,0,294,20230928082604,0,0,0
,14979,16308,4652,5216,132,0,18,20,0,294,20230928082604,0,0,0
,14982,16311,4653,5217,133,0,18,20,0,294,20230928082604,0,0,0
,14985,16311,4654,5218,134,0,18,20,0,294,20230928082604,0,0,0
,14988,16319,4655,5219,135,0,18,20,0,294,20230928082604,0,0,0
,14991,16319,4656,5220,136,0,18,20,0,294,20230928082604,0,0,0
,14994,16322,4657,5221,137,0,18,20,0,294,20230928082604,0,0,0
,14997,16325,4658,5222,138,0,18,20,0,294,20230928082604,0,0,0
,15000,16333,4659,5223,139,0,18,20,0,294,20230928082604,0,0,0
,15003,16341,4660,5224,140,0,18,20,0,294,20230928082604,0,0,0
,15006,16341,4661,5225,141,0,18,20,0,294,20230928082604,0,0,0
,15009,16341,4662,5226,142,0,18,20,0,294,20230928082604,0,0,0
RB,15010,16341,4662,5227,143,0,19,20,0,294,20230928082604,0,0,0
RB,15012,16355,4662,5228,143,0,19,20,0,294,20230928082604,0,0,0
RB,15014,16369,4662,5229,143,0,19,20,0,294,20230928082604,0,0,0
RB,15016,16383,4662,5230,143,0,19,20,0,294,20230928082604,0,0,0
RB,15018,16397,4662,5231,143,0,19,20,0,294,20230928082604,0,0,0
RB,15020,16411,4662,5232,143,0,19,20,0,294,20230928082604,0,0,0
RB,15022,16425,4662,5233,143,0,19,20,0,294,20230928082604,0,0,0
RB,15024,16439,4662,5234,143,0,19,20,0,294,20230928082604,0,0,0
,15026,16453,4663,5235,0,0,19,20,0,294,20230928082604,0,0,0
,15029,16453,4664,5236,1,0,19,20,0,294,20230928082604,0,0,0
,15032,16453,4665,5237,2,0,19,20,0,294,20230928082604,0,0,0
,15035,16461,4666,5238,3,0,19,20,0,294,20230928082604,0,0,0
,15038,16469,4667,5239,4,0,19,20,0,294,20230928082604,0,0,0
,15041,16471,4668,5240,5,0,19,20,0,294,20230928082604,0,0,0
,15044,16471,4669,5241,6,0,19,20,0,294,20230928082604,0,0,0
,15047,16474,4670,5242,7,0,19,20,0,294,20230928082604,0,0,0
,15050,16477,4671,5243,8,0,19,20,0,294,20230928082604,0,0,0
,15053,16485,4672,5244,9,0,19,20,0,294,20230928082604,0,0,0
,15056,16485,4673,5245,10,0,19,20,0,294,20230928082604,0,0,0
,15059,16485,4674,5246,11,0,19,20,0,294,20230928082604,0,0,0
,15060,16485,4675,5247,12,0,19,20,0,294,20230928082604,0,0,0
RB,15061,16485,4675,5248,13,0,20,20,0,294,20230928082604,0,0,0
RB,15063,16499,4675,5249,13,0,20,20,0,294,20230928082604,0,0,0
RB,15065,16513,4675,5250,13,0,20,20,0,294,20230928082604,0,0,0
RB,15067,16527,4675,5251,13,0,20,20,0,294,20230928082604,0,0,0
RB,15069,16541,4675,5252,13,0,20,20,0,294,20230928082604,0,0,0
RB,15071,16555,4675,5253,13,0,20,20,0,294,20230928082604,0,0,0
RB,15073,16569,4675,5254,13,0,20,20,0,294,20230928082604,0,0,0
RB,15075,16583,4675,5255,13,0,20,20,0,294,20230928082604,0,0,0
,15077,16597,4676,5256,0,0,20,20,0,294,20230928082604,0,0,0
,15080,16597,4677,5257,1,0,20,20,0,294,20230928082604,0,0,0
,15083,16597,4678,5258,2,0,20,20,0,294,20230928082604,0,0,0
,15086,16597,4679,5259,3,0,20,20,0,294,20230928082604,0,0,0
,15089,16597,4680,5260,4,0,20,20,0,294,20230928082604,0,0,0
,15092,16597,4681,5261,5,0,20,20,0,294,20230928082604,0,0,0
,15095,16597,4682,5262,6,0,20,20,0,294,20230928082604,0,0,0
,15098,16597,4683,5263,7,0,20,20,0,294,20230928082604,0,0,0
,15101,16597,4684,5264,8,0,20,20,0,294,20230928082604,0,0,0
,15104,16597,4685,5265,9,0,20,20,0,294,20230928082604,0,0,0
,15107,16597,4686,5266,10,0,20,20,0,294,20230928082604,0,0,0
,15110,16597,4687,5267,11,0,20,20,0,294,20230928082604,0,0,0
,15113,16597,4688,5268,12,0,20,20,0,294,20230928082604,0,0,0
,15116,16597,4689,5269,13,0,20,20,0,294,20230928082604,0,0,0
,15119,16597,4690,5270,14,0,20,20,0,294,20230928082604,0,0,0
,15122,16597,4691,5271,15,0,20,20,0,294,20230928082604,0,0,0
,15125,16600,4692,5272,16,0,20,20,0,294,20230928082604,0,0,0
,15128,16603,4693,5273,17,0,20,20,0,294,20230928082604,0,0,0
,15131,16603,4694,5274,18,0,20,20,0,294,20230928082604,0,0,0
,15134,16603,4695,5275,19,0,20,20,0,294,20230928082604,0,0,0
,15137,16603,4696,5276,20,0,20,20,0,294,20230928082604,0,0,0
,15140,16603,4697,5277,21,0,20,20,0,294,20230928082604,0,0,0
,15143,16603,4698,5278,22,0,20,20,0,294,20230928082604,0,0,0
,15146,16603,4699,5279,23,0,20,20,0,294,20230928082604,0,0,0
,15149,16603,4700,5280,24,0,20,20,0,294,20230928082604,0,0,0
,15152,16611,4701,5281,25,0,20,20,0,294,20230928082604,0,0,0
,15155,16611,4702,5282,26,0,20,20,0,294,20230928082604,0,0,0
,15158,16611,4703,5283,27,0,20,20,0,294,20230928082604,0,0,0
,15161,16611,4704,5284,28,0,20,20,0,294,20230928082604,0,0,0
,15164,16613,4705,5285,29,0,20,20,0,294,20230928082604,0,0,0
,15167,16613,4706,5286,30,0,20,20,0,294,20230928082604,0,0,0
,15170,16613,4707,5287,31,0,20,20,0,294,20230928082604,0,0,0
,15173,16613,4708,5288,32,0,20,20,0,294,20230928082604,0,0,0
,15176,16613,4709,5289,33,0,20,20,0,294,20230928082604,0,0,0
,15179,16615,4710,5290,34,0,20,20,0,294,20230928082604,0,0,0
,15182,16618,4711,5291,35,0,20,20,0,294,20230928082604,0,0,0
,15185,16618,4712,5292,36,0,20,20,0,294,20230928082604,0,0,0
,15188,16618,4713,5293,37,0,20,20,0,294,20230928082604,0,0,0
,15191,16618,4714,5294,38,0,20,20,0,294,20230928082604,0,0,0
,15194,16618,4715,5295,39,0,20,20,0,294,20230928082604,0,0,0
,15197,16618,4716,5296,40,0,20,20,0,294,20230928082604,0,0,0
,15200,16618,4717,5297,41,0,20,20,0,294,20230928082604,0,0,0
,15203,16618,4718,5298,42,0,20,20,0,294,20230928082604,0,0,0
,15206,16626,4719,5299,43,0,20,20,0,294,20230928082604,0,0,0
,15209,16626,4720,5300,44,0,20,20,0,294,20230928082604,0,0,0
,15212,16626,4721,5301,45,0,20,20,0,294,20230928082604,0,0,0
,15215,16626,4722,5302,46,0,20,20,0,294,20230928082604,0,0,0
,15218,16626,4723,5303,47,0,20,20,0,294,20230928082604,0,0,0
,15221,16634,4724,5304,48,0,20,20,0,294,20230928082604,0,0,0
,15224,16642,4725,5305,49,0,20,20,0,294,20230928082604,0,0,0
,15227,16642,4726,5306,50,0,20,20,0,294,20230928082604,0,0,0
,15230,16642,4727,5307,51,0,20,20,0,294,20230928082604,0,0,0
,15233,16650,4728,5308,52,0,20,20,0,294,20230928082604,0,0,0
,15236,16650,4729,5309,53,0,20,20,0,294,20230928082604,0,0,0
,15239,16650,4730,5310,54,0,20,20,0,294,20230928082604,0,0,0
,15242,16658,4731,5311,55,0,20,20,0,294,20230928082604,0,0,0
,15245,16658,4732,5312,56,0,20,20,0,294,20230928082604,0,0,0
,15248,16658,4733,5313,57,0,20,20,0,294,20230928082604,0,0,0
,15251,16666,4734,5314,58,0,20,20,0,294,20230928082604,0,0,0
,15254,16666,4735,5315,59,0,20,20,0,294,20230928082604,0,0,0
,15257,16669,4736,5316,60,0,20,20,0,294,20230928082604,0,0,0
,15260,16672,4737,5317,61,0,20,20,0,294,20230928082604,0,0,0
,15263,16680,4738,5318,62,0,20,20,0,294,20230928082604,0,0,0
,15266,16680,4739,5319,63,0,20,20,0,294,20230928082604,0,0,0
,15269,16680,4740,5320,64,0,20,20,0,294,20230928082604,0,0,0
,15272,16688,4741,5321,65,0,20,20,0,294,20230928082604,0,0,0
,15275,16696,4742,5322,66,0,20,20,0,294,20230928082604,0,0,0
,15278,16696,4743,5323,67,0,20,20,0,294,20230928082604,0,0,0
,15281,16699,4744,5324,68,0,20,20,0,294,20230928082604,0,0,0
,15284,16702,4745,5325,69,0,20,20,0,294,20230928082604,0,0,0
,15287,16702,4746,5326,70,0,20,20,0,294,20230928082604,0,0,0
,15290,16705,4747,5327,71,0,20,20,0,294,20230928082604,0,0,0
,15293,16705,4748,5328,72,0,20,20,0,294,20230928082604,0,0,0
,15296,16705,4749,5329,73,0,20,20,0,294,20230928082604,0,0,0
,15299,16705,4750,5330,74,0,20,20,0,294,20230928082604,0,0,0
,15302,16708,4751,5331,75,0,20,20,0,294,20230928082604,0,0,0
,15305,16710,4752,5332,76,0,20,20,0,294,20230928082604,0,0,0
,15308,16710,4753,5333,77,0,20,20,0,294,20230928082604,0,0,0
,15311,16713,4754,5334,78,0,20,20,0,294,20230928082604,0,0,0
,15314,16713,4755,5335,79,0,20,20,0,294,20230928082604,0,0,0
,15317,16721,4756,5336,80,0,20,20,0,294,20230928082604,0,0,0
,15320,16721,4757,5337,81,0,20,20,0,294,20230928082604,0,0,0
,15323,16724,4758,5338,82,0,20,20,0,294,20230928082604,0,0,0
,15326,16724,4759,5339,83,0,20,20,0,294,20230928082604,0,0,0
,15329,16724,4760,5340,84,0,20,20,0,294,20230928082604,0,0,0
,15332,16724,4761,5341,85,0,20,20,0,294,20230928082604,0,0,0
,15335,16724,4762,5342,86,0,20,20,0,294,20230928082604,0,0,0
,15338,16724,4763,5343,87,0,20,20,0,294,20230928082604,0,0,0
,15341,16727,4764,5344,88,0,20,20,0,294,20230928082604,0,0,0
,15344,16727,4765,5345,89,0,20,20,0,294,20230928082604,0,0,0
,15347,16727,4766,5346,90,0,20,20,0,294,20230928082604,0,0,0
,15350,16727,4767,5347,91,0,20,20,0,294,20230928082604,0,0,0
,15353,16730,4768,5348,92,0,20,20,0,294,20230928082604,0,0,0
,15356,16730,4769,5349,93,0,20,20,0,294,20230928082604,0,0,0
,15359,16733,4770,5350,94,0,20,20,0,294,20230928082604,0,0,0
,15362,16733,4771,5351,95,0,20,20,0,294,20230928082604,0,0,0
,15365,16733,4772,5352,96,0,20,20,0,294,20230928082604,0,0,0
,15368,16733,4773,5353,97,0,20,20,0,294,20230928082604,0,0,0
,15371,16733,4774,5354,98,0,20,20,0,294,20230928082604,0,0,0
,15374,16733,4775,5355,99,0,20,20,0,294,20230928082604,0,0,0
,15377,16733,4776,5356,100,0,20,20,0,294,20230928082604,0,0,0
,15380,16741,4777,5357,101,0,20,20,0,294,20230928082604,0,0,0
,15383,16741,4778,5358,102,0,20,20,0,294,20230928082604,0,0,0
,15386,16749,4779,5359,103,0,20,20,0,294,20230928082604,0,0,0
,15389,16757,4780,5360,104,0,20,20,0,294,20230928082604,0,0,0
,15392,16757,4781,5361,105,0,20,20,0,294,20230928082604,0,0,0
,15395,16757,4782,5362,106,0,20,20,0,294,20230928082604,0,0,0
,15398,16757,4783,5363,107,0,20,20,0,294,20230928082604,0,0,0
,15401,16757,4784,5364,108,0,20,20,0,294,20230928082604,0,0,0
,15404,16765,4785,5365,109,0,20,20,0,294,20230928082604,0,0,0
,15407,16765,4786,5366,110,0,20,20,0,294,20230928082604,0,0,0
,15410,16765,4787,5367,111,0,20,20,0,294,20230928082604,0,0,0
,15413,16765,4788,5368,112,0,20,20,0,294,20230928082604,0,0,0
,15416,16765,4789,5369,113,0,20,20,0,294,20230928082604,0,0,0
,15419,16765,4790,5370,114,0,20,20,0,294,20230928082604,0,0,0
