Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,13122,13790,4095,4556,193,0,13,17,0,294,20231003125215,0,0,0
,13125,13790,4096,4557,194,0,13,17,0,294,20231003125215,0,0,0
,13128,13798,4097,4558,195,0,13,17,0,294,20231003125215,0,0,0
,13131,13798,4098,4559,196,0,13,17,0,294,20231003125215,0,0,0
,13134,13798,4099,4560,197,0,13,17,0,294,20231003125215,0,0,0
,13137,13801,4100,4561,198,0,13,17,0,294,20231003125215,0,0,0
,13140,13801,4101,4562,199,0,13,17,0,294,20231003125215,0,0,0
,13143,13801,4102,4563,200,0,13,17,0,294,20231003125215,0,0,0
,13146,13809,4103,4564,201,0,13,17,0,294,20231003125215,0,0,0
,13149,13817,4104,4565,202,0,13,17,0,294,20231003125215,0,0,0
,13152,13817,4105,4566,203,0,13,17,0,294,20231003125215,0,0,0
,13155,13817,4106,4567,204,0,13,17,0,294,20231003125215,0,0,0
,13158,13825,4107,4568,205,0,13,17,0,294,20231003125215,0,0,0
,13161,13825,4108,4569,206,0,13,17,0,294,20231003125215,0,0,0
,13164,13825,4109,4570,207,0,13,17,0,294,20231003125215,0,0,0
,13167,13828,4110,4571,208,0,13,17,0,294,20231003125215,0,0,0
,13170,13828,4111,4572,209,0,13,17,0,294,20231003125215,0,0,0
,13173,13828,4112,4573,210,0,13,17,0,294,20231003125215,0,0,0
,13176,13828,4113,4574,211,0,13,17,0,294,20231003125215,0,0,0
,13179,13836,4114,4575,212,0,13,17,0,294,20231003125215,0,0,0
,13182,13836,4115,4576,213,0,13,17,0,294,20231003125215,0,0,0
,13185,13836,4116,4577,214,0,13,17,0,294,20231003125215,0,0,0
,13188,13836,4117,4578,215,0,13,17,0,294,20231003125215,0,0,0
,13191,13844,4118,4579,216,0,13,17,0,294,20231003125215,0,0,0
,13194,13844,4119,4580,217,0,13,17,0,294,20231003125215,0,0,0
,13197,13852,4120,4581,218,0,13,17,0,294,20231003125215,0,0,0
,13200,13855,4121,4582,219,0,13,17,0,294,20231003125215,0,0,0
,13203,13858,4122,4583,220,0,13,17,0,294,20231003125215,0,0,0
,13206,13858,4123,4584,221,0,13,17,0,294,20231003125215,0,0,0
,13209,13858,4124,4585,222,0,13,17,0,294,20231003125215,0,0,0
,13212,13861,4125,4586,223,0,13,17,0,294,20231003125215,0,0,0
,13215,13861,4126,4587,224,0,13,17,0,294,20231003125215,0,0,0
,13218,13861,4127,4588,225,0,13,17,0,294,20231003125215,0,0,0
,13221,13869,4128,4589,226,0,13,17,0,294,20231003125215,0,0,0
,13224,13869,4129,4590,227,0,13,17,0,294,20231003125215,0,0,0
,13227,13877,4130,4591,228,0,13,17,0,294,20231003125215,0,0,0
,13230,13880,4131,4592,229,0,13,17,0,294,20231003125215,0,0,0
,13233,13880,4132,4593,230,0,13,17,0,294,20231003125215,0,0,0
,13236,13880,4133,4594,231,0,13,17,0,294,20231003125215,0,0,0
,13239,13888,4134,4595,232,0,13,17,0,294,20231003125215,0,0,0
,13242,13888,4135,4596,233,0,13,17,0,294,20231003125215,0,0,0
,13245,13888,4136,4597,234,0,13,17,0,294,20231003125215,0,0,0
,13248,13888,4137,4598,235,0,13,17,0,294,20231003125215,0,0,0
,13251,13890,4138,4599,236,0,13,17,0,294,20231003125215,0,0,0
,13254,13890,4139,4600,237,0,13,17,0,294,20231003125215,0,0,0
,13257,13890,4140,4601,238,0,13,17,0,294,20231003125215,0,0,0
,13260,13898,4141,4602,239,0,13,17,0,294,20231003125215,0,0,0
,13263,13898,4142,4603,240,0,13,17,0,294,20231003125215,0,0,0
,13266,13901,4143,4604,241,0,13,17,0,294,20231003125215,0,0,0
,13269,13909,4144,4605,242,0,13,17,0,294,20231003125215,0,0,0
,13272,13912,4145,4606,243,0,13,17,0,294,20231003125215,0,0,0
,13275,13912,4146,4607,244,0,13,17,0,294,20231003125215,0,0,0
,13278,13912,4147,4608,245,0,13,17,0,294,20231003125215,0,0,0
,13281,13912,4148,4609,246,0,13,17,0,294,20231003125215,0,0,0
,13284,13912,4149,4610,247,0,13,17,0,294,20231003125215,0,0,0
,13287,13915,4150,4611,248,0,13,17,0,294,20231003125215,0,0,0
,13290,13915,4151,4612,249,0,13,17,0,294,20231003125215,0,0,0
,13293,13915,4152,4613,250,0,13,17,0,294,20231003125215,0,0,0
,13296,13923,4153,4614,251,0,13,17,0,294,20231003125215,0,0,0
,13299,13923,4154,4615,252,0,13,17,0,294,20231003125215,0,0,0
,13302,13923,4155,4616,253,0,13,17,0,294,20231003125215,0,0,0
,13305,13923,4156,4617,254,0,13,17,0,294,20231003125215,0,0,0
,13308,13926,4157,4618,255,0,13,17,0,294,20231003125215,0,0,0
,13311,13929,4158,4619,256,0,13,17,0,294,20231003125215,0,0,0
,13314,13929,4159,4620,257,0,13,17,0,294,20231003125215,0,0,0
,13317,13932,4160,4621,258,0,13,17,0,294,20231003125215,0,0,0
,13320,13935,4161,4622,259,0,13,17,0,294,20231003125215,0,0,0
,13323,13935,4162,4623,260,0,13,17,0,294,20231003125215,0,0,0
,13326,13935,4163,4624,261,0,13,17,0,294,20231003125215,0,0,0
,13329,13935,4164,4625,262,0,13,17,0,294,20231003125215,0,0,0
,13332,13935,4165,4626,263,0,13,17,0,294,20231003125215,0,0,0
,13335,13935,4166,4627,264,0,13,17,0,294,20231003125215,0,0,0
,13338,13935,4167,4628,265,0,13,17,0,294,20231003125215,0,0,0
,13341,13943,4168,4629,266,0,13,17,0,294,20231003125215,0,0,0
,13344,13946,4169,4630,267,0,13,17,0,294,20231003125215,0,0,0
,13347,13946,4170,4631,268,0,13,17,0,294,20231003125215,0,0,0
,13350,13946,4171,4632,269,0,13,17,0,294,20231003125215,0,0,0
,13353,13946,4172,4633,270,0,13,17,0,294,20231003125215,0,0,0
,13356,13946,4173,4634,271,0,13,17,0,294,20231003125215,0,0,0
,13359,13949,4174,4635,272,0,13,17,0,294,20231003125215,0,0,0
,13362,13949,4175,4636,273,0,13,17,0,294,20231003125215,0,0,0
,13365,13952,4176,4637,274,0,13,17,0,294,20231003125215,0,0,0
,13368,13952,4177,4638,275,0,13,17,0,294,20231003125215,0,0,0
,13371,13955,4178,4639,276,0,13,17,0,294,20231003125215,0,0,0
,13374,13955,4179,4640,277,0,13,17,0,294,20231003125215,0,0,0
,13377,13955,4180,4641,278,0,13,17,0,294,20231003125215,0,0,0
,13380,13958,4181,4642,279,0,13,17,0,294,20231003125215,0,0,0
,13383,13958,4182,4643,280,0,13,17,0,294,20231003125215,0,0,0
,13386,13958,4183,4644,281,0,13,17,0,294,20231003125215,0,0,0
,13389,13958,4184,4645,282,0,13,17,0,294,20231003125215,0,0,0
,13392,13961,4185,4646,283,0,13,17,0,294,20231003125215,0,0,0
,13395,13964,4186,4647,284,0,13,17,0,294,20231003125215,0,0,0
,13398,13964,4187,4648,285,0,13,17,0,294,20231003125215,0,0,0
,13401,13964,4188,4649,286,0,13,17,0,294,20231003125215,0,0,0
,13404,13964,4189,4650,287,0,13,17,0,294,20231003125215,0,0,0
,13407,13964,4190,4651,288,0,13,17,0,294,20231003125215,0,0,0
,13410,13967,4191,4652,289,0,13,17,0,294,20231003125215,0,0,0
,13413,13970,4192,4653,290,0,13,17,0,294,20231003125215,0,0,0
BB,13416,13970,4192,4654,291,0,13,18,0,294,20231003125215,0,0,0
BB,13418,13984,4192,4655,291,0,13,18,0,294,20231003125215,0,0,0
BB,13420,13998,4192,4656,291,0,13,18,0,294,20231003125215,0,0,0
BB,13422,14012,4192,4657,291,0,13,18,0,294,20231003125215,0,0,0
BB,13424,14026,4192,4658,291,0,13,18,0,294,20231003125215,0,0,0
BB,13426,14040,4192,4659,291,0,13,18,0,294,20231003125215,0,0,0
BB,13428,14054,4192,4660,291,0,13,18,0,294,20231003125215,0,0,0
BB,13430,14068,4192,4661,291,0,13,18,0,294,20231003125215,0,0,0
BB,13432,14082,4192,4662,291,0,13,18,0,294,20231003125215,0,0,0
BB,13434,14096,4192,4663,291,0,13,18,0,294,20231003125215,0,0,0
BB,13436,14110,4192,4664,291,0,13,18,0,294,20231003125215,0,0,0
BB,13438,14124,4192,4665,291,0,13,18,0,294,20231003125215,0,0,0
BB,13440,14138,4192,4666,291,0,13,18,0,294,20231003125215,0,0,0
BB,13442,14152,4192,4667,291,0,13,18,0,294,20231003125215,0,0,0
BB,13444,14166,4192,4668,291,0,13,18,0,294,20231003125215,0,0,0
BB,13446,14180,4192,4669,291,0,13,18,0,294,20231003125215,0,0,0
BB,13448,14194,4192,4670,291,0,13,18,0,294,20231003125215,0,0,0
BB,13450,14208,4192,4671,291,0,13,18,0,294,20231003125215,0,0,0
BB,13452,14222,4192,4672,291,0,13,18,0,294,20231003125215,0,0,0
BB,13454,14236,4192,4673,291,0,13,18,0,294,20231003125215,0,0,0
BB,13456,14250,4192,4674,291,0,13,18,0,294,20231003125215,0,0,0
,13458,14264,4193,4675,0,0,13,18,0,294,20231003125215,0,0,0
,13461,14267,4194,4676,1,0,13,18,0,294,20231003125215,0,0,0
,13464,14267,4195,4677,2,0,13,18,0,294,20231003125215,0,0,0
,13467,14275,4196,4678,3,0,13,18,0,294,20231003125215,0,0,0
,13470,14275,4197,4679,4,0,13,18,0,294,20231003125215,0,0,0
,13473,14275,4198,4680,5,0,13,18,0,294,20231003125215,0,0,0
,13476,14275,4199,4681,6,0,13,18,0,294,20231003125215,0,0,0
,13479,14275,4200,4682,7,0,13,18,0,294,20231003125215,0,0,0
,13482,14283,4201,4683,8,0,13,18,0,294,20231003125215,0,0,0
,13485,14283,4202,4684,9,0,13,18,0,294,20231003125215,0,0,0
,13488,14283,4203,4685,10,0,13,18,0,294,20231003125215,0,0,0
,13491,14283,4204,4686,11,0,13,18,0,294,20231003125215,0,0,0
,13494,14283,4205,4687,12,0,13,18,0,294,20231003125215,0,0,0
,13497,14286,4206,4688,13,0,13,18,0,294,20231003125215,0,0,0
,13500,14286,4207,4689,14,0,13,18,0,294,20231003125215,0,0,0
,13503,14286,4208,4690,15,0,13,18,0,294,20231003125215,0,0,0
,13506,14286,4209,4691,16,0,13,18,0,294,20231003125215,0,0,0
,13509,14286,4210,4692,17,0,13,18,0,294,20231003125215,0,0,0
,13512,14286,4211,4693,18,0,13,18,0,294,20231003125215,0,0,0
,13515,14286,4212,4694,19,0,13,18,0,294,20231003125215,0,0,0
,13518,14286,4213,4695,20,0,13,18,0,294,20231003125215,0,0,0
,13521,14286,4214,4696,21,0,13,18,0,294,20231003125215,0,0,0
,13524,14286,4215,4697,22,0,13,18,0,294,20231003125215,0,0,0
,13527,14286,4216,4698,23,0,13,18,0,294,20231003125215,0,0,0
,13530,14286,4217,4699,24,0,13,18,0,294,20231003125215,0,0,0
,13533,14289,4218,4700,25,0,13,18,0,294,20231003125215,0,0,0
,13536,14291,4219,4701,26,0,13,18,0,294,20231003125215,0,0,0
,13539,14291,4220,4702,27,0,13,18,0,294,20231003125215,0,0,0
,13542,14291,4221,4703,28,0,13,18,0,294,20231003125215,0,0,0
,13545,14291,4222,4704,29,0,13,18,0,294,20231003125215,0,0,0
,13548,14291,4223,4705,30,0,13,18,0,294,20231003125215,0,0,0
,13551,14291,4224,4706,31,0,13,18,0,294,20231003125215,0,0,0
,13554,14291,4225,4707,32,0,13,18,0,294,20231003125215,0,0,0
,13557,14291,4226,4708,33,0,13,18,0,294,20231003125215,0,0,0
,13560,14299,4227,4709,34,0,13,18,0,294,20231003125215,0,0,0
,13563,14299,4228,4710,35,0,13,18,0,294,20231003125215,0,0,0
,13566,14299,4229,4711,36,0,13,18,0,294,20231003125215,0,0,0
,13569,14307,4230,4712,37,0,13,18,0,294,20231003125215,0,0,0
,13572,14307,4231,4713,38,0,13,18,0,294,20231003125215,0,0,0
,13575,14315,4232,4714,39,0,13,18,0,294,20231003125215,0,0,0
,13578,14318,4233,4715,40,0,13,18,0,294,20231003125215,0,0,0
,13581,14318,4234,4716,41,0,13,18,0,294,20231003125215,0,0,0
,13584,14318,4235,4717,42,0,13,18,0,294,20231003125215,0,0,0
,13587,14318,4236,4718,43,0,13,18,0,294,20231003125215,0,0,0
,13590,14318,4237,4719,44,0,13,18,0,294,20231003125215,0,0,0
,13593,14318,4238,4720,45,0,13,18,0,294,20231003125215,0,0,0
,13596,14321,4239,4721,46,0,13,18,0,294,20231003125215,0,0,0
,13599,14321,4240,4722,47,0,13,18,0,294,20231003125215,0,0,0
,13602,14321,4241,4723,48,0,13,18,0,294,20231003125215,0,0,0
,13605,14321,4242,4724,49,0,13,18,0,294,20231003125215,0,0,0
,13608,14329,4243,4725,50,0,13,18,0,294,20231003125215,0,0,0
,13611,14329,4244,4726,51,0,13,18,0,294,20231003125215,0,0,0
,13614,14337,4245,4727,52,0,13,18,0,294,20231003125215,0,0,0
,13617,14337,4246,4728,53,0,13,18,0,294,20231003125215,0,0,0
,13620,14340,4247,4729,54,0,13,18,0,294,20231003125215,0,0,0
,13623,14348,4248,4730,55,0,13,18,0,294,20231003125215,0,0,0
,13626,14348,4249,4731,56,0,13,18,0,294,20231003125215,0,0,0
,13629,14351,4250,4732,57,0,13,18,0,294,20231003125215,0,0,0
,13632,14359,4251,4733,58,0,13,18,0,294,20231003125215,0,0,0
,13635,14362,4252,4734,59,0,13,18,0,294,20231003125215,0,0,0
,13638,14365,4253,4735,60,0,13,18,0,294,20231003125215,0,0,0
,13641,14365,4254,4736,61,0,13,18,0,294,20231003125215,0,0,0
,13644,14365,4255,4737,62,0,13,18,0,294,20231003125215,0,0,0
,13647,14365,4256,4738,63,0,13,18,0,294,20231003125215,0,0,0
,13650,14365,4257,4739,64,0,13,18,0,294,20231003125215,0,0,0
,13653,14365,4258,4740,65,0,13,18,0,294,20231003125215,0,0,0
,13656,14365,4259,4741,66,0,13,18,0,294,20231003125215,0,0,0
,13659,14365,4260,4742,67,0,13,18,0,294,20231003125215,0,0,0
,13662,14365,4261,4743,68,0,13,18,0,294,20231003125215,0,0,0
,13665,14368,4262,4744,69,0,13,18,0,294,20231003125215,0,0,0
,13668,14368,4263,4745,70,0,13,18,0,294,20231003125215,0,0,0
,13671,14368,4264,4746,71,0,13,18,0,294,20231003125215,0,0,0
,13674,14368,4265,4747,72,0,13,18,0,294,20231003125215,0,0,0
,13677,14368,4266,4748,73,0,13,18,0,294,20231003125215,0,0,0
,13680,14368,4267,4749,74,0,13,18,0,294,20231003125215,0,0,0
,13683,14368,4268,4750,75,0,13,18,0,294,20231003125215,0,0,0
,13686,14368,4269,4751,76,0,13,18,0,294,20231003125215,0,0,0
,13689,14368,4270,4752,77,0,13,18,0,294,20231003125215,0,0,0
,13692,14371,4271,4753,78,0,13,18,0,294,20231003125215,0,0,0
,13695,14371,4272,4754,79,0,13,18,0,294,20231003125215,0,0,0
,13698,14371,4273,4755,80,0,13,18,0,294,20231003125215,0,0,0
,13701,14379,4274,4756,81,0,13,18,0,294,20231003125215,0,0,0
,13704,14379,4275,4757,82,0,13,18,0,294,20231003125215,0,0,0
,13707,14379,4276,4758,83,0,13,18,0,294,20231003125215,0,0,0
,13710,14379,4277,4759,84,0,13,18,0,294,20231003125215,0,0,0
,13713,14379,4278,4760,85,0,13,18,0,294,20231003125215,0,0,0
,13716,14379,4279,4761,86,0,13,18,0,294,20231003125215,0,0,0
,13719,14387,4280,4762,87,0,13,18,0,294,20231003125215,0,0,0
,13722,14387,4281,4763,88,0,13,18,0,294,20231003125215,0,0,0
,13725,14387,4282,4764,89,0,13,18,0,294,20231003125215,0,0,0
,13728,14395,4283,4765,90,0,13,18,0,294,20231003125215,0,0,0
,13731,14395,4284,4766,91,0,13,18,0,294,20231003125215,0,0,0
,13734,14395,4285,4767,92,0,13,18,0,294,20231003125215,0,0,0
,13737,14395,4286,4768,93,0,13,18,0,294,20231003125215,0,0,0
,13740,14403,4287,4769,94,0,13,18,0,294,20231003125215,0,0,0
,13743,14411,4288,4770,95,0,13,18,0,294,20231003125215,0,0,0
,13746,14411,4289,4771,96,0,13,18,0,294,20231003125215,0,0,0
,13749,14411,4290,4772,97,0,13,18,0,294,20231003125215,0,0,0
,13752,14411,4291,4773,98,0,13,18,0,294,20231003125215,0,0,0
,13755,14411,4292,4774,99,0,13,18,0,294,20231003125215,0,0,0
,13758,14411,4293,4775,100,0,13,18,0,294,20231003125215,0,0,0
,13761,14411,4294,4776,101,0,13,18,0,294,20231003125215,0,0,0
,13764,14411,4295,4777,102,0,13,18,0,294,20231003125215,0,0,0
,13767,14411,4296,4778,103,0,13,18,0,294,20231003125215,0,0,0
,13770,14413,4297,4779,104,0,13,18,0,294,20231003125215,0,0,0
,13773,14421,4298,4780,105,0,13,18,0,294,20231003125215,0,0,0
,13776,14421,4299,4781,106,0,13,18,0,294,20231003125215,0,0,0
,13779,14421,4300,4782,107,0,13,18,0,294,20231003125215,0,0,0
,13782,14421,4301,4783,108,0,13,18,0,294,20231003125215,0,0,0
,13785,14421,4302,4784,109,0,13,18,0,294,20231003125215,0,0,0
,13788,14424,4303,4785,110,0,13,18,0,294,20231003125215,0,0,0
,13791,14432,4304,4786,111,0,13,18,0,294,20231003125215,0,0,0
,13794,14432,4305,4787,112,0,13,18,0,294,20231003125215,0,0,0
,13797,14432,4306,4788,113,0,13,18,0,294,20231003125215,0,0,0
,13800,14435,4307,4789,114,0,13,18,0,294,20231003125215,0,0,0
,13803,14435,4308,4790,115,0,13,18,0,294,20231003125215,0,0,0
,13806,14435,4309,4791,116,0,13,18,0,294,20231003125215,0,0,0
,13809,14435,4310,4792,117,0,13,18,0,294,20231003125215,0,0,0
,13812,14443,4311,4793,118,0,13,18,0,294,20231003125215,0,0,0
,13815,14443,4312,4794,119,0,13,18,0,294,20231003125215,0,0,0
,13818,14443,4313,4795,120,0,13,18,0,294,20231003125215,0,0,0
,13821,14443,4314,4796,121,0,13,18,0,294,20231003125215,0,0,0
,13824,14443,4315,4797,122,0,13,18,0,294,20231003125215,0,0,0
,13827,14451,4316,4798,123,0,13,18,0,294,20231003125215,0,0,0
,13830,14459,4317,4799,124,0,13,18,0,294,20231003125215,0,0,0
,13833,14459,4318,4800,125,0,13,18,0,294,20231003125215,0,0,0
,13836,14467,4319,4801,126,0,13,18,0,294,20231003125215,0,0,0
,13839,14469,4320,4802,127,0,13,18,0,294,20231003125215,0,0,0
,13842,14469,4321,4803,128,0,13,18,0,294,20231003125215,0,0,0
,13845,14477,4322,4804,129,0,13,18,0,294,20231003125215,0,0,0
,13848,14485,4323,4805,130,0,13,18,0,294,20231003125215,0,0,0
,13851,14488,4324,4806,131,0,13,18,0,294,20231003125215,0,0,0
,13854,14488,4325,4807,132,0,13,18,0,294,20231003125215,0,0,0
,13857,14488,4326,4808,133,0,13,18,0,294,20231003125215,0,0,0
,13860,14488,4327,4809,134,0,13,18,0,294,20231003125215,0,0,0
,13863,14490,4328,4810,135,0,13,18,0,294,20231003125215,0,0,0
,13866,14490,4329,4811,136,0,13,18,0,294,20231003125215,0,0,0
,13869,14490,4330,4812,137,0,13,18,0,294,20231003125215,0,0,0
,13872,14490,4331,4813,138,0,13,18,0,294,20231003125215,0,0,0
,13875,14490,4332,4814,139,0,13,18,0,294,20231003125215,0,0,0
,13878,14490,4333,4815,140,0,13,18,0,294,20231003125215,0,0,0
,13881,14490,4334,4816,141,0,13,18,0,294,20231003125215,0,0,0
,13884,14493,4335,4817,142,0,13,18,0,294,20231003125215,0,0,0
,13887,14496,4336,4818,143,0,13,18,0,294,20231003125215,0,0,0
,13890,14496,4337,4819,144,0,13,18,0,294,20231003125215,0,0,0
,13893,14496,4338,4820,145,0,13,18,0,294,20231003125215,0,0,0
,13896,14496,4339,4821,146,0,13,18,0,294,20231003125215,0,0,0
,13899,14496,4340,4822,147,0,13,18,0,294,20231003125215,0,0,0
,13902,14496,4341,4823,148,0,13,18,0,294,20231003125215,0,0,0
,13905,14499,4342,4824,149,0,13,18,0,294,20231003125215,0,0,0
,13908,14507,4343,4825,150,0,13,18,0,294,20231003125215,0,0,0
,13911,14507,4344,4826,151,0,13,18,0,294,20231003125215,0,0,0
,13914,14515,4345,4827,152,0,13,18,0,294,20231003125215,0,0,0
,13917,14518,4346,4828,153,0,13,18,0,294,20231003125215,0,0,0
,13920,14521,4347,4829,154,0,13,18,0,294,20231003125215,0,0,0
,13923,14521,4348,4830,155,0,13,18,0,294,20231003125215,0,0,0
,13926,14521,4349,4831,156,0,13,18,0,294,20231003125215,0,0,0
,13929,14523,4350,4832,157,0,13,18,0,294,20231003125215,0,0,0
,13932,14523,4351,4833,158,0,13,18,0,294,20231003125215,0,0,0
,13935,14525,4352,4834,159,0,13,18,0,294,20231003125215,0,0,0
,13938,14528,4353,4835,160,0,13,18,0,294,20231003125215,0,0,0
,13941,14528,4354,4836,161,0,13,18,0,294,20231003125215,0,0,0
,13944,14531,4355,4837,162,0,13,18,0,294,20231003125215,0,0,0
,13947,14531,4356,4838,163,0,13,18,0,294,20231003125215,0,0,0
,13950,14539,4357,4839,164,0,13,18,0,294,20231003125215,0,0,0
,13953,14539,4358,4840,165,0,13,18,0,294,20231003125215,0,0,0
,13956,14539,4359,4841,166,0,13,18,0,294,20231003125215,0,0,0
,13959,14539,4360,4842,167,0,13,18,0,294,20231003125215,0,0,0
,13962,14542,4361,4843,168,0,13,18,0,294,20231003125215,0,0,0
,13965,14545,4362,4844,169,0,13,18,0,294,20231003125215,0,0,0
,13968,14553,4362,4844,170,0,13,18,0,294,20231003125215,0,0,0
,13968,14553,4363,4845,170,0,13,18,0,294,20231004085519,0,0,0
,13971,14553,4364,4846,171,0,13,18,0,294,20231004085519,0,0,0
,13974,14553,4365,4847,172,0,13,18,0,294,20231004085519,0,0,0
,13977,14561,4366,4848,173,0,13,18,0,294,20231004085519,0,0,0
,13980,14561,4367,4849,174,0,13,18,0,294,20231004085519,0,0,0
,13983,14561,4368,4850,175,0,13,18,0,294,20231004085519,0,0,0
,13986,14563,4369,4851,176,0,13,18,0,294,20231004085519,0,0,0
,13989,14571,4370,4852,177,0,13,18,0,294,20231004085519,0,0,0
,13992,14571,4371,4853,178,0,13,18,0,294,20231004085519,0,0,0
,13995,14571,4372,4854,179,0,13,18,0,294,20231004085519,0,0,0
,13998,14571,4373,4855,180,0,13,18,0,294,20231004085519,0,0,0
,14001,14571,4374,4856,181,0,13,18,0,294,20231004085519,0,0,0
,14004,14571,4375,4857,182,0,13,18,0,294,20231004085519,0,0,0
,14007,14571,4376,4858,183,0,13,18,0,294,20231004085519,0,0,0
,14010,14574,4377,4859,184,0,13,18,0,294,20231004085519,0,0,0
,14013,14582,4378,4860,185,0,13,18,0,294,20231004085519,0,0,0
,14016,14582,4379,4861,186,0,13,18,0,294,20231004085519,0,0,0
,14019,14582,4380,4862,187,0,13,18,0,294,20231004085519,0,0,0
,14022,14582,4381,4863,188,0,13,18,0,294,20231004085519,0,0,0
,14025,14585,4382,4864,189,0,13,18,0,294,20231004085519,0,0,0
,14028,14588,4383,4865,190,0,13,18,0,294,20231004085519,0,0,0
,14031,14588,4384,4866,191,0,13,18,0,294,20231004085519,0,0,0
,14034,14588,4385,4867,192,0,13,18,0,294,20231004085519,0,0,0
,14037,14588,4386,4868,193,0,13,18,0,294,20231004085519,0,0,0
,14040,14588,4387,4869,194,0,13,18,0,294,20231004085519,0,0,0
,14043,14588,4388,4870,195,0,13,18,0,294,20231004085519,0,0,0
BB,14044,14588,4388,4871,196,0,13,19,0,294,20231004085519,0,0,0
BB,14046,14602,4388,4872,196,0,13,19,0,294,20231004085519,0,0,0
BB,14048,14616,4388,4873,196,0,13,19,0,294,20231004085519,0,0,0
BB,14050,14630,4388,4874,196,0,13,19,0,294,20231004085519,0,0,0
BB,14052,14644,4388,4875,196,0,13,19,0,294,20231004085519,0,0,0
BB,14054,14658,4388,4876,196,0,13,19,0,294,20231004085519,0,0,0
BB,14056,14672,4388,4877,196,0,13,19,0,294,20231004085519,0,0,0
BB,14058,14686,4388,4878,196,0,13,19,0,294,20231004085519,0,0,0
BB,14060,14700,4388,4879,196,0,13,19,0,294,20231004085519,0,0,0
BB,14062,14714,4388,4880,196,0,13,19,0,294,20231004085519,0,0,0
BB,14064,14728,4388,4881,196,0,13,19,0,294,20231004085519,0,0,0
BB,14066,14742,4388,4882,196,0,13,19,0,294,20231004085519,0,0,0
BB,14068,14756,4388,4883,196,0,13,19,0,294,20231004085519,0,0,0
BB,14070,14770,4388,4884,196,0,13,19,0,294,20231004085519,0,0,0
BB,14072,14784,4388,4885,196,0,13,19,0,294,20231004085519,0,0,0
BB,14074,14798,4388,4886,196,0,13,19,0,294,20231004085519,0,0,0
BB,14076,14812,4388,4887,196,0,13,19,0,294,20231004085519,0,0,0
BB,14078,14826,4388,4888,196,0,13,19,0,294,20231004085519,0,0,0
BB,14080,14840,4388,4889,196,0,13,19,0,294,20231004085519,0,0,0
BB,14082,14854,4388,4890,196,0,13,19,0,294,20231004085519,0,0,0
BB,14084,14868,4388,4891,196,0,13,19,0,294,20231004085519,0,0,0
,14086,14882,4389,4892,0,0,13,19,0,294,20231004085519,0,0,0
,14089,14882,4390,4893,1,0,13,19,0,294,20231004085519,0,0,0
,14092,14890,4391,4894,2,0,13,19,0,294,20231004085519,0,0,0
,14095,14890,4392,4895,3,0,13,19,0,294,20231004085519,0,0,0
,14098,14893,4393,4896,4,0,13,19,0,294,20231004085519,0,0,0
,14101,14893,4394,4897,5,0,13,19,0,294,20231004085519,0,0,0
,14104,14893,4395,4898,6,0,13,19,0,294,20231004085519,0,0,0
,14107,14893,4396,4899,7,0,13,19,0,294,20231004085519,0,0,0
,14110,14893,4397,4900,8,0,13,19,0,294,20231004085519,0,0,0
,14113,14896,4398,4901,9,0,13,19,0,294,20231004085519,0,0,0
,14116,14898,4399,4902,10,0,13,19,0,294,20231004085519,0,0,0
,14119,14906,4400,4903,11,0,13,19,0,294,20231004085519,0,0,0
,14122,14906,4401,4904,12,0,13,19,0,294,20231004085519,0,0,0
,14125,14906,4402,4905,13,0,13,19,0,294,20231004085519,0,0,0
,14128,14906,4403,4906,14,0,13,19,0,294,20231004085519,0,0,0
,14131,14909,4404,4907,15,0,13,19,0,294,20231004085519,0,0,0
,14134,14912,4405,4908,16,0,13,19,0,294,20231004085519,0,0,0
,14137,14912,4406,4909,17,0,13,19,0,294,20231004085519,0,0,0
,14140,14920,4407,4910,18,0,13,19,0,294,20231004085519,0,0,0
,14143,14920,4408,4911,19,0,13,19,0,294,20231004085519,0,0,0
